"experiment","phase","query_id","regex_label","gpt4mini_label","claude_label","majority_label","all_agree","pred_preview"
"base_finbench_lc","V-LC","financebench_95","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_finbench_lc","V-LC","financebench_67","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","To calculate the FY2017 Return on Assets (ROA) for Coca-Cola:  **Step 1: Find FY2017 Net Income**   From [docid=COCACOLA_2017_10K_page_73]: "
"base_finbench_lc","V-LC","financebench_133","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Pfizer expects to incur costs of approximately $700 million in connection with separating Upjohn."
"base_finbench_lc","V-LC","financebench_1","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The year end FY2018 net PP&E (Property, Plant and Equipment, net) for 3M is **$8.738 billion**."
"base_finbench_lc","V-LC","financebench_89","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","In FY2022, Johnson & Johnson's US sales grew by 3.0%, while international sales declined by 0.6% on a reported basis. However, on an operati"
"base_finbench_lc","V-LC","financebench_112","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","To calculate the FY2015 unadjusted EBITDA % margin for Netflix, we need:  **Step 1: Find Operating Income (from Statement of Income)** - Ope"
"base_finbench_lc","V-LC","financebench_27","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The nature of AMCOR's restructuring liability as of Q2 of FY2023 close relates primarily to costs associated with restructuring activities, "
"base_finbench_lc","V-LC","financebench_104","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","To calculate the 3-year average of capital expenditures (capex) as a percentage of revenue for MGM Resorts for FY2018-FY2020:  **Step 1: Fin"
"base_finbench_lc","V-LC","financebench_70","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Let's calculate Corning's FY2020 Days Payable Outstanding (DPO) step by step.  **Given:**  - **DPO formula:**     \( \text{DPO} = 365 \times"
"base_finbench_lc","V-LC","financebench_107","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","To calculate the **interest coverage ratio** using FY2022 Adjusted EBIT as the numerator and annual Interest Expense as the denominator, we "
"base_finbench_lc","V-LC","financebench_73","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Yes, Corning has positive working capital based on FY2022 data.  **Calculation:**  Working capital = Current assets – Current liabilities  F"
"base_finbench_lc","V-LC","financebench_2","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Based on the FY2022 data from the provided documents, 3M appears to be a capital-intensive business. Here’s the evidence:  - **Property, Pla"
"base_finbench_lc","V-LC","financebench_53","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Yes, there was a drop in Cash & Cash equivalents between FY 2023 and Q2 of FY2024.   As per the document: - Cash and cash equivalents as of "
"base_finbench_lc","V-LC","financebench_79","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Based on the provided document, Foot Locker's new CEO, Mary N. Dillon, has previous CEO experience at Ulta Beauty, Inc. and United States Ce"
"base_finbench_lc","V-LC","financebench_140","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_finbench_lc","V-LC","financebench_75","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Let's calculate the FY2018 fixed asset turnover ratio for CVS Health.  **Formula:**   Fixed Asset Turnover Ratio = Revenue (2018) / Average "
"base_finbench_lc","V-LC","financebench_23","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","To determine whether Amcor's quick ratio has improved or declined between FY2023 and FY2022, we need to calculate the quick ratio for both y"
"base_finbench_lc","V-LC","financebench_54","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Yes, there was a change in the number of Best Buy stores between Q2 of FY2024 and FY2023. At the end of the second quarter of fiscal 2024, t"
"base_finbench_lc","V-LC","financebench_81","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Let's calculate the FY2019 Cash Conversion Cycle (CCC) for General Mills step by step using the definitions and the data provided.  ### 1. G"
"base_qasper_oracle","AC-LC","2001.02885_q0","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_oracle","AC-LC","1909.00175_q0","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_oracle","AC-LC","1809.01541_q0","confident_wrong","confident_wrong","honest_abstention","confident_wrong","false","They use multilingual training by randomly alternating between languages for every new minibatch, with parameters of the auxiliary-task deco"
"base_qasper_oracle","AC-LC","1909.06200_q4","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Four annotators who are proficient in English evaluated the accuracy of irony, the preservation of sentiment, and the retention of content."
"base_qasper_oracle","AC-LC","1901.01010_q2","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_oracle","AC-LC","1806.00738_q2","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Based on the document, the input at every timestep $t$ is an image $I_i$ where $i \in \lbrace 1,2,3,4,5\rbrace$ from the sequence. This sugg"
"base_qasper_oracle","AC-LC","1704.06194_q0","confident_wrong","honest_abstention","confident_wrong","confident_wrong","false","They attain state-of-the-art performance on the SimpleQuestions benchmark. Their result on WebQSP is comparable to the state-of-the-art."
"base_qasper_oracle","AC-LC","1608.01884_q0","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_oracle","AC-LC","1904.01548_q1","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","SNLI, MultiNLI, Quora Question Pairs, and Stanford Sentiment Treebank (SST) datasets were used."
"base_qasper_oracle","AC-LC","2002.04095_q0","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The quality of segmentation is assessed by measuring the distance between human markers (comparing cuts made by specialists versus naive not"
"base_qasper_oracle","AC-LC","1802.06024_q5","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The general knowledge learning engine is made up of the following elements:  1. Knowledge Graph (the KB): Initialized with base KB triples a"
"base_qasper_oracle","AC-LC","1907.01468_q2","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_oracle","AC-LC","1706.01875_q2","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_oracle","AC-LC","2002.01320_q1","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Their ASR and ST models follow the architecture in berard2018end, but have 3 decoder layers like in pino2019harnessing. The MT model uses a "
"base_qasper_oracle","AC-LC","1909.00175_q1","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The baseline methods included in their comparisons are:  - BiDAF - FastQA - QANet - BERT  (Source: Table 1 in the document)"
"base_qasper_oracle","AC-LC","2003.03106_q0","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","BERT outperforms the other compared systems on the task. Its F1-score is 1.9 points higher than the next most competitive result, and its re"
"base_qasper_oracle","AC-LC","1712.05608_q0","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The models or frameworks used as benchmarks for comparison are:  - MLP (Multi-Layer Perceptron) - Eusboost - MWMOTE"
"base_qasper_oracle","AC-LC","1912.10011_q2","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The best version of the proposed method (Hierarchical-k) achieves a BLEU score of 17.5, while the best version of the baseline (Flat) achiev"
"base_qasper_oracle","AC-LC","1909.09587_q2","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Based on the provided document, QANet trained on Chinese serves as the reference point."
"base_qasper_oracle","AC-LC","1806.11432_q0","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The keywords specified by the user are ""subway"" and ""manhattan""."
"base_qasper_oracle","AC-LC","1808.10245_q0","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_oracle","AC-LC","1911.06964_q2","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","The user variants that have undergone testing are the autocomplete task and the writing task."
"base_qasper_oracle","AC-LC","1908.09246_q0","confident_wrong","confident_wrong","confident_wrong","confident_wrong","true","Yes, they report results only on English datasets."
"base_qasper_oracle","AC-LC","1605.03481_q3","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
"base_qasper_oracle","AC-LC","1706.06894_q1","honest_abstention","honest_abstention","honest_abstention","honest_abstention","true","I don't know."
